日期時間,timestamp,Diridon Caltrain Station 剩餘數量,Civic Center 剩餘數量
2014/9/15 09:20,1.4108E+12,10,5
2014/9/15 09:21,1.4108E+12,8,5
2014/9/15 09:29,1.4108E+12,9,5
2014/9/15 09:34,1.4108E+12,10,5
2014/9/15 09:45,1.4108E+12,9,5
2014/9/15 11:17,1.41081E+12,10,6
2014/9/15 14:45,1.41082E+12,11,6
2014/9/15 15:07,1.41082E+12,12,6
2014/9/15 15:51,1.41083E+12,11,6
2014/9/15 16:05,1.41083E+12,12,6
2014/9/15 16:14,1.41083E+12,13,6
2014/9/15 16:15,1.41083E+12,14,6
2014/9/15 16:27,1.41083E+12,15,6
2014/9/15 16:31,1.41083E+12,16,6
2014/9/15 16:36,1.41083E+12,18,6
2014/9/15 16:39,1.41083E+12,19,6
2014/9/15 16:42,1.41083E+12,20,6
2014/9/15 16:55,1.41083E+12,19,6
2014/9/15 17:02,1.41083E+12,20,6
2014/9/15 17:08,1.41083E+12,19,6
2014/9/15 17:13,1.41083E+12,20,6
2014/9/15 17:16,1.41083E+12,21,6
2014/9/15 17:30,1.41083E+12,22,7
2014/9/15 17:38,1.41083E+12,23,6
2014/9/15 17:39,1.41083E+12,24,6
2014/9/15 17:41,1.41083E+12,23,6
2014/9/15 17:44,1.41083E+12,22,6
2014/9/15 18:18,1.41083E+12,21,6
2014/9/15 19:19,1.41084E+12,20,5
2014/9/15 19:20,1.41084E+12,19,5
2014/9/15 22:21,1.41085E+12,18,5
2014/9/15 22:26,1.41085E+12,17,5
2014/9/16 06:39,1.41088E+12,18,5
2014/9/16 06:40,1.41088E+12,19,5
2014/9/16 06:48,1.41088E+12,20,5
2014/9/16 07:01,1.41088E+12,19,5
2014/9/16 07:38,1.41088E+12,20,3
2014/9/16 07:50,1.41088E+12,21,3
2014/9/16 07:51,1.41088E+12,20,3
2014/9/16 07:57,1.41088E+12,21,3
2014/9/16 08:00,1.41088E+12,22,3
2014/9/16 08:04,1.41088E+12,21,3
2014/9/16 08:17,1.41088E+12,18,3
2014/9/16 08:36,1.41089E+12,17,3
2014/9/16 08:45,1.41089E+12,16,3
2014/9/16 09:25,1.41089E+12,15,4
2014/9/16 09:40,1.41089E+12,16,4
2014/9/16 09:46,1.41089E+12,17,5
2014/9/16 11:23,1.4109E+12,16,5
2014/9/16 12:17,1.4109E+12,18,5
2014/9/16 16:58,1.41092E+12,23,7
2014/9/17 08:55,1.41097E+12,22,8
2014/9/17 09:01,1.41097E+12,21,8
2014/9/17 09:02,1.41097E+12,19,8
2014/9/17 09:03,1.41097E+12,18,8
2014/9/17 09:08,1.41097E+12,17,8
2014/9/17 09:18,1.41097E+12,16,8
2014/9/17 09:19,1.41097E+12,15,8
2014/9/17 09:20,1.41097E+12,14,8
2014/9/17 09:27,1.41097E+12,13,8
2014/9/17 09:37,1.41098E+12,14,8
2014/9/17 09:45,1.41098E+12,13,8
2014/9/17 12:14,1.41098E+12,14,6
2014/9/17 12:55,1.41099E+12,13,7
2014/9/17 13:05,1.41099E+12,14,7
2014/9/17 15:03,1.41099E+12,15,6
2014/9/17 15:42,1.411E+12,14,6
2014/9/17 16:09,1.411E+12,15,7
2014/9/17 16:10,1.411E+12,16,7
2014/9/17 16:17,1.411E+12,17,7
2014/9/17 16:30,1.411E+12,18,7
2014/9/17 16:33,1.411E+12,19,7
2014/9/17 16:36,1.411E+12,20,7
2014/9/17 16:42,1.411E+12,21,7
2014/9/17 16:45,1.411E+12,22,7
2014/9/17 16:57,1.411E+12,23,8
2014/9/17 17:02,1.411E+12,24,8
2014/9/17 17:25,1.411E+12,23,8
2014/9/17 17:35,1.411E+12,24,8
2014/9/17 17:40,1.411E+12,23,8
2014/9/17 17:41,1.411E+12,22,8
2014/9/17 17:44,1.411E+12,23,8
2014/9/17 18:03,1.41101E+12,22,8
2014/9/17 18:32,1.41101E+12,21,8
2014/9/17 18:37,1.41101E+12,19,8
2014/9/17 18:39,1.41101E+12,20,9
2014/9/17 18:50,1.41101E+12,19,9
2014/9/17 19:00,1.41101E+12,18,9
2014/9/17 19:40,1.41101E+12,17,9
2014/9/17 20:13,1.41101E+12,18,9
2014/9/17 23:14,1.41102E+12,17,9
2014/9/18 00:18,1.41103E+12,16,9
2014/9/18 00:57,1.41103E+12,15,9
2014/9/18 01:02,1.41103E+12,16,9
2014/9/18 06:01,1.41105E+12,17,9
2014/9/18 06:52,1.41105E+12,18,8
2014/9/18 07:01,1.41105E+12,17,8
2014/9/18 07:29,1.41105E+12,18,8
2014/9/18 07:31,1.41105E+12,19,8
2014/9/18 07:42,1.41105E+12,18,8
2014/9/18 07:45,1.41106E+12,17,7
2014/9/18 07:50,1.41106E+12,16,7
2014/9/18 07:51,1.41106E+12,15,7
2014/9/18 07:52,1.41106E+12,16,7
2014/9/18 08:07,1.41106E+12,15,7
2014/9/18 08:09,1.41106E+12,13,7
2014/9/18 08:21,1.41106E+12,12,7
2014/9/18 08:22,1.41106E+12,13,7
2014/9/18 08:34,1.41106E+12,12,9
2014/9/18 08:37,1.41106E+12,13,9
2014/9/18 09:05,1.41106E+12,11,9
2014/9/18 09:07,1.41106E+12,12,9
2014/9/18 09:18,1.41106E+12,11,9
2014/9/18 09:24,1.41106E+12,10,9
2014/9/18 09:42,1.41106E+12,9,10
2014/9/18 09:52,1.41106E+12,10,10
2014/9/18 11:02,1.41107E+12,9,11
2014/9/18 13:21,1.41108E+12,8,11
2014/9/18 15:09,1.41108E+12,9,11
2014/9/18 15:29,1.41108E+12,10,11
2014/9/18 15:39,1.41108E+12,11,11
2014/9/18 15:42,1.41108E+12,10,11
2014/9/18 15:57,1.41108E+12,11,11
2014/9/18 16:03,1.41108E+12,12,11
2014/9/18 16:08,1.41109E+12,14,11
2014/9/18 16:21,1.41109E+12,15,11
2014/9/18 16:37,1.41109E+12,16,11
2014/9/18 16:40,1.41109E+12,17,11
2014/9/18 16:41,1.41109E+12,18,11
2014/9/18 17:03,1.41109E+12,19,10
2014/9/18 17:10,1.41109E+12,18,10
2014/9/18 17:34,1.41109E+12,17,10
2014/9/18 17:35,1.41109E+12,18,10
2014/9/18 17:39,1.41109E+12,17,10
2014/9/18 17:57,1.41109E+12,19,10
2014/9/18 18:12,1.41109E+12,20,10
2014/9/18 18:22,1.41109E+12,21,10
2014/9/18 18:24,1.41109E+12,20,10
2014/9/18 18:33,1.41109E+12,21,11
2014/9/18 18:43,1.41109E+12,20,10
2014/9/18 18:47,1.41109E+12,19,10
2014/9/18 18:53,1.4111E+12,18,10
2014/9/18 19:17,1.4111E+12,19,10
2014/9/18 19:21,1.4111E+12,18,10
2014/9/19 00:16,1.41111E+12,17,10
2014/9/19 00:17,1.41111E+12,16,10
2014/9/19 01:33,1.41112E+12,15,10
2014/9/19 03:57,1.41113E+12,14,10
2014/9/19 04:02,1.41113E+12,15,10
2014/9/19 06:41,1.41114E+12,16,10
2014/9/19 07:39,1.41114E+12,15,10
2014/9/19 07:46,1.41114E+12,14,10
2014/9/19 07:47,1.41114E+12,13,10
2014/9/19 07:49,1.41114E+12,14,10
2014/9/19 08:00,1.41114E+12,15,9
2014/9/19 08:02,1.41114E+12,13,9
2014/9/19 08:06,1.41114E+12,12,9
2014/9/19 08:12,1.41114E+12,13,9
2014/9/19 08:18,1.41114E+12,12,9
2014/9/19 08:27,1.41114E+12,11,9
2014/9/19 08:29,1.41114E+12,10,9
2014/9/19 08:32,1.41114E+12,11,9
2014/9/19 08:37,1.41114E+12,10,10
2014/9/19 08:42,1.41114E+12,11,10
2014/9/19 09:07,1.41115E+12,12,10
2014/9/19 09:10,1.41115E+12,13,10
2014/9/19 09:20,1.41115E+12,12,10
2014/9/19 09:43,1.41115E+12,13,10
2014/9/19 10:22,1.41115E+12,14,10
2014/9/19 13:06,1.41116E+12,13,11
2014/9/19 15:20,1.41117E+12,14,11
2014/9/19 16:06,1.41117E+12,15,11
2014/9/19 16:17,1.41117E+12,16,11
2014/9/19 16:19,1.41117E+12,17,11
2014/9/19 16:40,1.41117E+12,18,11
2014/9/19 16:41,1.41117E+12,19,11
2014/9/19 16:49,1.41117E+12,20,10
2014/9/19 16:58,1.41117E+12,21,10
2014/9/19 17:16,1.41118E+12,22,10
2014/9/19 17:30,1.41118E+12,23,10
2014/9/19 17:39,1.41118E+12,22,10
2014/9/19 18:19,1.41118E+12,21,11
2014/9/19 18:20,1.41118E+12,20,11
2014/9/19 18:21,1.41118E+12,21,11
2014/9/19 18:32,1.41118E+12,22,11
2014/9/19 18:34,1.41118E+12,21,11
2014/9/19 18:42,1.41118E+12,20,11
2014/9/19 18:52,1.41118E+12,19,11
2014/9/19 18:57,1.41118E+12,20,11
2014/9/19 19:04,1.41118E+12,19,11
2014/9/19 19:16,1.41118E+12,18,11
2014/9/20 01:23,1.4112E+12,19,12
2014/9/20 11:48,1.41124E+12,18,12
2014/9/20 15:02,1.41125E+12,17,12
2014/9/20 15:49,1.41126E+12,18,12
2014/9/20 20:11,1.41127E+12,17,7
2014/9/20 20:12,1.41127E+12,16,7
2014/9/20 20:14,1.41127E+12,15,7
2014/9/21 09:08,1.41132E+12,14,7
2014/9/21 14:59,1.41134E+12,15,7
2014/9/21 18:41,1.41135E+12,14,7
2014/9/21 18:42,1.41135E+12,13,7
2014/9/21 20:46,1.41136E+12,15,7
2014/9/22 06:33,1.4114E+12,16,7
2014/9/22 06:36,1.4114E+12,17,7
2014/9/22 06:37,1.4114E+12,18,7
2014/9/22 06:53,1.4114E+12,19,7
2014/9/22 06:59,1.4114E+12,18,7
2014/9/22 07:23,1.4114E+12,19,7
2014/9/22 07:24,1.4114E+12,20,7
2014/9/22 07:29,1.4114E+12,21,7
2014/9/22 07:36,1.4114E+12,20,7
2014/9/22 07:39,1.4114E+12,21,7
2014/9/22 07:44,1.4114E+12,20,7
2014/9/22 07:45,1.4114E+12,19,7
2014/9/22 07:59,1.4114E+12,20,7
2014/9/22 08:07,1.4114E+12,18,8
2014/9/22 08:12,1.4114E+12,17,8
2014/9/22 08:18,1.4114E+12,15,8
2014/9/22 08:19,1.4114E+12,13,8
2014/9/22 08:38,1.4114E+12,12,8
2014/9/22 08:44,1.4114E+12,11,8
2014/9/22 09:18,1.41141E+12,10,8
2014/9/22 09:39,1.41141E+12,11,8
2014/9/22 10:13,1.41141E+12,10,8
2014/9/22 15:21,1.41143E+12,9,8
2014/9/22 16:03,1.41143E+12,10,8
2014/9/22 16:13,1.41143E+12,11,8
2014/9/22 16:17,1.41143E+12,12,8
2014/9/22 16:18,1.41143E+12,13,8
2014/9/22 16:33,1.41143E+12,14,8
2014/9/22 16:36,1.41143E+12,15,8
2014/9/22 16:41,1.41143E+12,16,8
2014/9/22 16:59,1.41143E+12,17,8
2014/9/22 17:03,1.41143E+12,18,8
2014/9/22 17:11,1.41143E+12,17,8
2014/9/22 17:14,1.41143E+12,18,8
2014/9/22 17:26,1.41144E+12,19,9
2014/9/22 17:34,1.41144E+12,18,9
2014/9/22 17:41,1.41144E+12,17,9
2014/9/22 17:42,1.41144E+12,16,9
2014/9/22 17:43,1.41144E+12,17,9
2014/9/22 17:44,1.41144E+12,18,9
2014/9/22 17:59,1.41144E+12,19,9
2014/9/22 18:25,1.41144E+12,18,8
2014/9/22 18:39,1.41144E+12,17,8
2014/9/22 18:42,1.41144E+12,16,8
2014/9/22 18:47,1.41144E+12,15,8
2014/9/22 18:49,1.41144E+12,14,8
2014/9/22 18:56,1.41144E+12,13,8
2014/9/22 19:18,1.41144E+12,12,8
2014/9/22 19:39,1.41144E+12,11,8
2014/9/22 19:40,1.41144E+12,10,8
2014/9/22 20:14,1.41145E+12,11,9
2014/9/22 20:15,1.41145E+12,10,9
2014/9/22 20:24,1.41145E+12,11,9
2014/9/23 01:34,1.41146E+12,10,9
2014/9/23 06:01,1.41148E+12,11,9
2014/9/23 07:01,1.41148E+12,10,9
2014/9/23 07:33,1.41149E+12,11,9
2014/9/23 07:37,1.41149E+12,12,9
2014/9/23 07:38,1.41149E+12,11,8
2014/9/23 07:40,1.41149E+12,12,8
2014/9/23 07:43,1.41149E+12,13,8
2014/9/23 07:46,1.41149E+12,11,9
2014/9/23 07:50,1.41149E+12,10,9
2014/9/23 08:07,1.41149E+12,9,9
2014/9/23 08:09,1.41149E+12,8,9
2014/9/23 08:18,1.41149E+12,7,9
2014/9/23 08:38,1.41149E+12,6,9
2014/9/23 08:45,1.41149E+12,4,9
2014/9/23 09:05,1.41149E+12,5,9
2014/9/23 09:07,1.41149E+12,4,9
2014/9/23 09:08,1.41149E+12,3,9
2014/9/23 09:09,1.41149E+12,2,9
2014/9/23 09:19,1.41149E+12,3,10
2014/9/23 09:22,1.41149E+12,1,10
2014/9/23 09:28,1.41149E+12,2,10
2014/9/23 09:42,1.41149E+12,3,10
2014/9/23 09:43,1.41149E+12,5,10
2014/9/23 10:04,1.4115E+12,7,10
2014/9/23 10:05,1.4115E+12,9,10
2014/9/23 10:07,1.4115E+12,8,10
2014/9/23 10:17,1.4115E+12,9,10
2014/9/23 11:08,1.4115E+12,8,10
2014/9/23 11:41,1.4115E+12,7,10
2014/9/23 14:11,1.41151E+12,8,9
2014/9/23 15:59,1.41152E+12,9,10
2014/9/23 16:01,1.41152E+12,8,10
2014/9/23 16:17,1.41152E+12,9,10
2014/9/23 16:20,1.41152E+12,10,10
2014/9/23 16:32,1.41152E+12,13,10
2014/9/23 16:33,1.41152E+12,14,10
2014/9/23 16:40,1.41152E+12,15,10
2014/9/23 16:55,1.41152E+12,16,10
2014/9/23 16:58,1.41152E+12,17,10
2014/9/23 17:07,1.41152E+12,16,10
2014/9/23 17:12,1.41152E+12,17,10
2014/9/23 17:17,1.41152E+12,18,10
2014/9/23 17:23,1.41152E+12,19,10
2014/9/23 17:38,1.41152E+12,22,10
2014/9/23 17:43,1.41152E+12,21,10
2014/9/23 17:57,1.41152E+12,20,10
2014/9/23 18:02,1.41152E+12,21,10
2014/9/23 18:18,1.41153E+12,20,10
2014/9/23 18:22,1.41153E+12,18,10
2014/9/23 18:46,1.41153E+12,17,10
2014/9/23 18:47,1.41153E+12,16,10
2014/9/23 18:49,1.41153E+12,15,10
2014/9/23 19:34,1.41153E+12,14,10
2014/9/23 21:05,1.41154E+12,13,11
2014/9/23 21:32,1.41154E+12,14,11
2014/9/23 22:16,1.41154E+12,13,11
2014/9/23 23:21,1.41154E+12,12,11
2014/9/24 07:00,1.41157E+12,11,11
2014/9/24 07:34,1.41157E+12,12,12
2014/9/24 07:39,1.41157E+12,13,12
2014/9/24 07:40,1.41157E+12,12,12
2014/9/24 07:45,1.41157E+12,11,12
2014/9/24 07:53,1.41157E+12,10,12
2014/9/24 07:57,1.41157E+12,11,12
2014/9/24 08:09,1.41157E+12,10,12
2014/9/24 08:37,1.41158E+12,11,12
2014/9/24 09:07,1.41158E+12,12,12
2014/9/24 09:17,1.41158E+12,11,12
2014/9/24 09:18,1.41158E+12,9,12
2014/9/24 09:19,1.41158E+12,8,12
2014/9/24 10:43,1.41158E+12,7,12
2014/9/24 14:46,1.4116E+12,6,12
2014/9/24 16:01,1.4116E+12,7,12
2014/9/24 16:03,1.4116E+12,8,12
2014/9/24 16:15,1.4116E+12,9,12
2014/9/24 16:17,1.4116E+12,10,12
2014/9/24 16:30,1.41161E+12,11,12
2014/9/24 16:33,1.41161E+12,12,12
2014/9/24 16:40,1.41161E+12,13,12
2014/9/24 16:46,1.41161E+12,14,12
2014/9/24 17:36,1.41161E+12,13,12
2014/9/24 17:37,1.41161E+12,14,12
2014/9/24 17:44,1.41161E+12,15,12
2014/9/24 18:20,1.41161E+12,14,11
2014/9/24 18:22,1.41161E+12,13,11
2014/9/24 18:23,1.41161E+12,11,11
2014/9/24 18:27,1.41161E+12,12,11
2014/9/24 18:40,1.41161E+12,13,11
2014/9/24 18:43,1.41161E+12,12,11
2014/9/24 19:22,1.41162E+12,11,11
2014/9/24 19:23,1.41162E+12,10,11
2014/9/24 19:28,1.41162E+12,11,11
2014/9/24 20:17,1.41162E+12,10,11
2014/9/24 20:22,1.41162E+12,12,11
2014/9/24 21:10,1.41162E+12,11,11
2014/9/25 06:40,1.41166E+12,12,11
2014/9/25 07:34,1.41166E+12,13,11
2014/9/25 07:35,1.41166E+12,14,11
2014/9/25 07:38,1.41166E+12,13,11
2014/9/25 07:44,1.41166E+12,12,11
2014/9/25 08:33,1.41166E+12,11,11
2014/9/25 09:19,1.41167E+12,10,11
2014/9/25 09:20,1.41167E+12,9,11
2014/9/25 09:21,1.41167E+12,8,11
2014/9/25 09:25,1.41167E+12,9,11
2014/9/25 09:33,1.41167E+12,8,11
2014/9/25 10:03,1.41167E+12,11,8
2014/9/25 10:08,1.41167E+12,12,8
2014/9/25 10:10,1.41167E+12,14,8
2014/9/25 10:52,1.41167E+12,13,6
2014/9/25 15:09,1.41169E+12,14,6
2014/9/25 16:03,1.41169E+12,15,6
2014/9/25 16:18,1.41169E+12,16,6
2014/9/25 16:31,1.41169E+12,17,6
2014/9/25 16:40,1.41169E+12,18,6
2014/9/25 16:54,1.41169E+12,19,6
2014/9/25 17:13,1.41169E+12,20,6
2014/9/25 17:15,1.41169E+12,19,6
2014/9/25 17:16,1.41169E+12,18,6
2014/9/25 17:18,1.41169E+12,19,6
2014/9/25 17:31,1.4117E+12,20,6
2014/9/25 17:38,1.4117E+12,19,6
2014/9/25 17:44,1.4117E+12,20,6
2014/9/25 17:59,1.4117E+12,19,6
2014/9/25 18:16,1.4117E+12,20,6
2014/9/25 18:25,1.4117E+12,21,6
2014/9/25 18:36,1.4117E+12,19,6
2014/9/25 18:37,1.4117E+12,18,6
2014/9/25 18:39,1.4117E+12,17,6
2014/9/25 18:48,1.4117E+12,16,6
2014/9/25 18:52,1.4117E+12,17,6
2014/9/25 18:59,1.4117E+12,16,6
2014/9/25 19:33,1.4117E+12,15,6
2014/9/25 19:41,1.4117E+12,14,6
2014/9/25 20:17,1.41171E+12,13,6
2014/9/25 21:04,1.41171E+12,12,6
2014/9/26 00:03,1.41172E+12,13,6
2014/9/26 02:17,1.41173E+12,12,6
2014/9/26 02:22,1.41173E+12,13,6
2014/9/26 02:57,1.41173E+12,12,6
2014/9/26 03:08,1.41173E+12,13,6
2014/9/26 05:59,1.41174E+12,14,6
2014/9/26 07:36,1.41175E+12,15,6
2014/9/26 07:39,1.41175E+12,14,7
2014/9/26 07:44,1.41175E+12,13,7
2014/9/26 07:47,1.41175E+12,14,7
2014/9/26 07:52,1.41175E+12,13,7
2014/9/26 07:57,1.41175E+12,14,7
2014/9/26 08:01,1.41175E+12,15,7
2014/9/26 08:09,1.41175E+12,14,7
2014/9/26 08:44,1.41175E+12,13,7
2014/9/26 08:45,1.41175E+12,12,7
2014/9/26 09:11,1.41175E+12,13,7
2014/9/26 09:19,1.41175E+12,12,7
2014/9/26 09:57,1.41175E+12,13,7
2014/9/26 11:58,1.41176E+12,12,6
2014/9/26 15:06,1.41177E+12,13,7
2014/9/26 15:56,1.41178E+12,14,7
2014/9/26 16:15,1.41178E+12,16,6
2014/9/26 16:16,1.41178E+12,15,6
2014/9/26 16:21,1.41178E+12,16,6
2014/9/26 16:29,1.41178E+12,17,6
2014/9/26 16:38,1.41178E+12,18,6
2014/9/26 16:56,1.41178E+12,19,6
2014/9/26 17:11,1.41178E+12,18,6
2014/9/26 17:15,1.41178E+12,19,6
2014/9/26 17:38,1.41178E+12,18,6
2014/9/26 17:42,1.41178E+12,19,6
2014/9/26 17:59,1.41178E+12,20,6
2014/9/26 18:19,1.41178E+12,19,6
2014/9/26 18:21,1.41178E+12,18,6
2014/9/26 19:29,1.41179E+12,19,6
2014/9/27 11:47,1.41185E+12,21,2
2014/9/27 12:53,1.41185E+12,20,2
2014/9/27 20:06,1.41188E+12,19,6
2014/9/27 20:51,1.41188E+12,18,6
2014/9/28 01:36,1.4119E+12,17,6
2014/9/28 01:41,1.4119E+12,18,6
2014/9/28 01:42,1.4119E+12,16,6
2014/9/28 12:33,1.41194E+12,15,6
2014/9/28 13:00,1.41194E+12,14,6
2014/9/28 13:53,1.41194E+12,15,5
2014/9/29 05:52,1.412E+12,16,6
2014/9/29 06:29,1.412E+12,17,6
2014/9/29 06:33,1.412E+12,18,6
2014/9/29 06:44,1.412E+12,19,6
2014/9/29 07:20,1.412E+12,18,6
2014/9/29 07:29,1.412E+12,16,6
2014/9/29 07:33,1.412E+12,17,6
2014/9/29 07:38,1.41201E+12,18,6
2014/9/29 07:39,1.41201E+12,20,6
2014/9/29 07:43,1.41201E+12,19,6
2014/9/29 07:45,1.41201E+12,18,6
2014/9/29 07:48,1.41201E+12,17,6
2014/9/29 07:58,1.41201E+12,19,6
2014/9/29 08:20,1.41201E+12,17,7
2014/9/29 08:33,1.41201E+12,18,6
2014/9/29 08:34,1.41201E+12,19,6
2014/9/29 08:35,1.41201E+12,18,6
2014/9/29 08:36,1.41201E+12,17,6
2014/9/29 08:41,1.41201E+12,18,6
2014/9/29 08:42,1.41201E+12,17,6
2014/9/29 08:43,1.41201E+12,15,6
2014/9/29 08:44,1.41201E+12,14,6
2014/9/29 09:16,1.41201E+12,13,6
2014/9/29 09:18,1.41201E+12,12,6
2014/9/29 09:21,1.41201E+12,13,6
2014/9/29 10:09,1.41201E+12,12,6
2014/9/29 11:51,1.41202E+12,11,5
2014/9/29 14:10,1.41203E+12,12,7
2014/9/29 15:02,1.41203E+12,13,7
2014/9/29 15:11,1.41203E+12,12,7
2014/9/29 15:16,1.41203E+12,13,7
2014/9/29 15:42,1.41203E+12,12,7
2014/9/29 16:07,1.41204E+12,13,7
2014/9/29 16:13,1.41204E+12,14,7
2014/9/29 16:16,1.41204E+12,15,7
2014/9/29 16:28,1.41204E+12,17,7
2014/9/29 16:37,1.41204E+12,18,7
2014/9/29 16:38,1.41204E+12,19,7
2014/9/29 16:40,1.41204E+12,20,7
2014/9/29 16:42,1.41204E+12,21,7
2014/9/29 17:15,1.41204E+12,22,7
2014/9/29 17:36,1.41204E+12,23,6
2014/9/29 17:38,1.41204E+12,24,6
2014/9/29 17:44,1.41204E+12,23,6
2014/9/29 17:46,1.41204E+12,22,6
2014/9/29 17:52,1.41204E+12,20,6
2014/9/29 17:53,1.41204E+12,21,6
2014/9/29 18:13,1.41204E+12,22,6
2014/9/29 18:19,1.41204E+12,21,6
2014/9/29 18:22,1.41204E+12,20,6
2014/9/29 18:34,1.41204E+12,19,7
2014/9/29 18:38,1.41204E+12,18,7
2014/9/29 18:43,1.41204E+12,17,7
2014/9/29 18:44,1.41205E+12,16,7
2014/9/29 18:49,1.41205E+12,15,6
2014/9/29 18:56,1.41205E+12,14,7
2014/9/29 20:20,1.41205E+12,15,7
2014/9/30 06:38,1.41209E+12,16,7
2014/9/30 06:50,1.41209E+12,17,7
2014/9/30 07:00,1.41209E+12,16,7
2014/9/30 07:26,1.41209E+12,17,7
2014/9/30 07:34,1.41209E+12,18,7
2014/9/30 07:37,1.41209E+12,19,7
2014/9/30 07:40,1.41209E+12,18,7
2014/9/30 07:41,1.41209E+12,19,7
2014/9/30 07:43,1.41209E+12,17,7
2014/9/30 07:45,1.41209E+12,16,7
2014/9/30 07:46,1.41209E+12,17,7
2014/9/30 07:47,1.41209E+12,16,7
2014/9/30 07:51,1.41209E+12,15,7
2014/9/30 08:04,1.41209E+12,14,7
2014/9/30 08:05,1.41209E+12,13,7
2014/9/30 08:20,1.41209E+12,11,7
2014/9/30 09:15,1.4121E+12,10,7
2014/9/30 09:16,1.4121E+12,9,7
2014/9/30 09:21,1.4121E+12,10,6
2014/9/30 14:37,1.41212E+12,11,8
2014/9/30 16:10,1.41212E+12,12,6
2014/9/30 16:11,1.41212E+12,14,6
2014/9/30 18:11,1.41213E+12,13,6
2014/9/30 18:50,1.41213E+12,12,7
2014/9/30 20:01,1.41214E+12,18,7
2014/9/30 20:08,1.41214E+12,17,7
2014/9/30 20:09,1.41214E+12,16,7
2014/9/30 20:16,1.41214E+12,15,7
2014/9/30 21:12,1.41214E+12,14,7
2014/9/30 22:16,1.41214E+12,13,7
2014/10/1 00:01,1.41215E+12,12,7
2014/10/1 00:06,1.41215E+12,13,7
2014/10/1 07:00,1.41218E+12,12,7
2014/10/1 07:35,1.41218E+12,13,6
2014/10/1 07:37,1.41218E+12,12,7
2014/10/1 07:39,1.41218E+12,11,7
2014/10/1 07:46,1.41218E+12,12,7
2014/10/1 07:59,1.41218E+12,13,7
2014/10/1 08:05,1.41218E+12,12,7
2014/10/1 08:20,1.41218E+12,11,7
2014/10/1 08:31,1.41218E+12,10,7
2014/10/1 08:38,1.41218E+12,9,7
2014/10/1 09:06,1.41218E+12,8,7
2014/10/1 09:11,1.41218E+12,9,7
2014/10/1 09:20,1.41218E+12,8,7
2014/10/1 09:21,1.41218E+12,7,7
2014/10/1 09:42,1.41219E+12,5,7
2014/10/1 09:47,1.41219E+12,6,7
2014/10/1 12:09,1.41219E+12,7,7
2014/10/1 13:47,1.4122E+12,6,7
2014/10/1 14:28,1.4122E+12,7,7
2014/10/1 16:11,1.41221E+12,8,7
2014/10/1 16:14,1.41221E+12,9,7
2014/10/1 16:16,1.41221E+12,10,7
2014/10/1 16:31,1.41221E+12,11,7
2014/10/1 17:02,1.41221E+12,12,7
2014/10/1 17:09,1.41221E+12,13,7
2014/10/1 17:15,1.41221E+12,14,7
2014/10/1 17:24,1.41221E+12,13,8
2014/10/1 17:35,1.41221E+12,14,8
2014/10/1 17:40,1.41221E+12,13,8
2014/10/1 18:17,1.41222E+12,15,8
2014/10/1 18:21,1.41222E+12,14,8
2014/10/1 18:44,1.41222E+12,13,8
2014/10/1 18:45,1.41222E+12,12,8
2014/10/1 19:01,1.41222E+12,11,8
2014/10/1 19:05,1.41222E+12,12,8
2014/10/2 06:00,1.41226E+12,13,8
2014/10/2 06:26,1.41226E+12,12,8
2014/10/2 06:31,1.41226E+12,13,8
2014/10/2 06:41,1.41226E+12,14,8
2014/10/2 07:32,1.41226E+12,15,7
2014/10/2 07:40,1.41226E+12,14,7
2014/10/2 07:43,1.41226E+12,13,7
2014/10/2 07:48,1.41226E+12,14,7
2014/10/2 07:49,1.41226E+12,16,7
2014/10/2 07:50,1.41227E+12,14,7
2014/10/2 08:05,1.41227E+12,13,7
2014/10/2 08:34,1.41227E+12,14,7
2014/10/2 08:35,1.41227E+12,13,7
2014/10/2 09:21,1.41227E+12,12,7
2014/10/2 12:12,1.41228E+12,13,7
2014/10/2 12:42,1.41228E+12,12,8
2014/10/2 16:16,1.4123E+12,13,7
2014/10/2 16:19,1.4123E+12,14,7
2014/10/2 16:29,1.4123E+12,15,7
2014/10/2 16:43,1.4123E+12,16,7
2014/10/2 17:10,1.4123E+12,17,7
2014/10/2 17:20,1.4123E+12,18,7
2014/10/2 17:38,1.4123E+12,16,7
2014/10/2 17:43,1.4123E+12,17,7
2014/10/2 17:51,1.4123E+12,16,7
2014/10/2 17:56,1.4123E+12,17,7
2014/10/2 18:17,1.4123E+12,16,7
2014/10/2 18:22,1.4123E+12,15,7
2014/10/2 18:33,1.4123E+12,14,7
2014/10/2 18:40,1.4123E+12,15,8
2014/10/2 18:43,1.4123E+12,14,6
2014/10/2 18:44,1.4123E+12,12,3
2014/10/2 22:14,1.41232E+12,11,2
2014/10/2 22:17,1.41232E+12,10,2
2014/10/2 22:18,1.41232E+12,11,2
2014/10/3 06:37,1.41235E+12,12,2
2014/10/3 06:39,1.41235E+12,13,2
2014/10/3 06:40,1.41235E+12,14,2
2014/10/3 07:32,1.41235E+12,15,1
2014/10/3 07:37,1.41235E+12,16,1
2014/10/3 07:42,1.41235E+12,15,1
2014/10/3 07:43,1.41235E+12,13,1
2014/10/3 07:49,1.41235E+12,14,1
2014/10/3 07:52,1.41235E+12,13,1
