®H¨½ PM10,®H¨½ PM2.5,®H¨½ RH,®H¨½ Temp,®H¨½ Rain,®H¨½ Wind
33,18,64,32,0,3.6
39,24,62,32,0,3.3
38,23,65,32,0,2.7
35,18,64,32,0,1.5
38,20,68,31,0,3.1
39,23,68,31,0,2.6
34,22,71,30,0,2.2
32,19,74,29,0,2
32,16,75,29,0,1.5
31,16,76,28,0,0.9
31,15,77,28,0,0.2
29,13,79,27,0,0.9
27,15,82,27,0,0.2
27,18,81,26,0,0.9
28,18,82,26,0,0.2
28,17,82,25,0,0.7
27,18,82,25,0,0.1
27,19,82,25,0,0.1
32,20,81,25,0,0.3
33,18,77,27,0,0.7
31,17,70,29,0,0.6
27,20,62,31,0,0.6
27,23,58,32,0,1.7
24,16,57,33,0,3.2
21,11,54,34,0,2.6
23,14,52,34,0,2.8
29,17,54,34,0,2.9
35,19,59,33,0,4.2
37,19,61,32,0,3
34,17,61,32,0,2.2
34,19,62,31,0,1.5
35,24,64,30,0,1.3
37,23,66,30,0,1.2
39,23,71,29,0,0.7
35,24,74,28,0,0.7
34,22,76,28,0,0.8
35,19,76,27,0,1
35,24,77,27,0,0.6
32,27,79,26,0,0.8
31,24,80,26,0,0.3
32,19,81,25,0,0.1
34,23,81,25,0,0.5
38,26,76,26,0,0.6
38,25,69,27,0,0.9
33,23,65,29,0,0.7
26,24,56,32,0,0.8
23,23,55,33,0,2
26,16,54,34,0,3.2
27,13,52,34,0,2.9
29,18,51,34,0,1.3
29,23,51,35,0,2.9
35,23,57,34,0,4.2
38,19,63,33,0,3.4
33,19,64,32,0,2.5
38,25,67,31,0,2.1
37,27,70,30,0,1.6
34,28,71,30,0,0.6
33,30,74,29,0,0.8
34,29,76,28,0,0.6
38,28,78,28,0,0.4
37,26,78,27,0,0.4
31,25,74,27,0,0.6
26,23,67,26,0,0.3
20,15,64,26,0,1
20,16,65,26,0,0.8
21,18,72,25,0,0.3
20,15,70,25,0,0.2
26,16,71,26,0,0.8
34,20,64,28,0,0.3
34,25,58,30,0,0.4
26,22,53,32,0,0.9
17,15,49,33,0,2.9
20,17,52,33,0,2.9
28,23,51,33,0,1
28,18,55,33,0,3.1
29,23,58,33,0,2.8
31,26,58,33,0,2.1
32,20,61,32,0,1.5
39,26,66,31,0,1.6
45,32,70,30,0,0.6
43,29,70,29,0,1
44,31,75,28,0,0.4
48,33,76,28,0,0.6
34,27,72,27,0,0.7
32,26,72,27,0,0.1
34,31,76,26,0,0.8
27,25,69,26,0,0.2
26,17,68,26,0,0.6
27,16,74,25,0,0.5
29,18,78,24,0,0.6
29,22,71,25,0,0.1
26,17,64,27,0,0.4
24,15,61,28,0,0.2
23,15,55,31,0,0.7
20,16,51,32,0,1.3
15,14,49,34,0,2.2
13,12,47,35,0,2.6
18,14,49,35,0,2.9
27,22,51,35,0,2.7
37,27,57,35,0,4.4
38,26,61,33,0,3.3
31,20,70,28,0.2,2
28,19,71,28,0,0.7
32,19,75,27,0,0.8
33,23,76,27,0,0.1
33,22,78,27,0,0.3
37,16,79,26,0,0.7
34,24,80,26,0,0.4
31,26,80,26,0,0.1
32,17,80,25,0,0.6
31,18,82,25,0,0.4
29,22,81,25,0,0.3
28,19,81,25,0,0.5
29,16,82,24,0,0.5
29,23,80,25,0,0.4
27,24,72,27,0,0.2
27,18,65,29,0,0.4
24,16,61,31,0,0.9
27,15,58,32,0,1.9
27,16,57,33,0,2.9
21,16,54,34,0,2.6
21,20,53,34,0,2.4
27,26,50,35,0,2.7
34,27,53,35,0,4.1
40,28,61,32,0,4.4
37,27,64,32,0,2.6
35,23,65,31,0,2.7
33,23,67,30,0,1.5
34,26,71,29,0,0.9
43,28,73,29,0,0.4
40,27,75,28,0,0.2
37,27,77,27,0,0.5
39,26,78,27,0,0.7
38,33,79,26,0,0.5
37,34,80,26,0,0.9
34,26,81,26,0,0.4
31,25,82,25,0,0.8
28,26,82,25,0,0.4
33,28,81,26,0,0.9
35,32,78,27,0,0.3
32,32,70,29,0,0.3
31,31,63,31,0,1
32,25,58,32,0,1.8
29,22,56,33,0,1.7
26,25,53,34,0,3
32,25,52,35,0,4.1
40,29,57,34,0,4.5
44,32,67,32,0.6,4
44,29,70,30,0,2.3
44,29,69,30,0,0.8
35,23,74,28,0,1.9
26,17,72,28,0,1.5
26,18,75,28,0,1.3
22,19,75,28,0,0.9
21,16,78,27,0,0.9
23,14,80,27,0,1
20,15,80,26,0,0.5
18,13,81,26,0,1
22,15,81,26,0,0.8
24,15,81,26,0,0.3
22,14,82,25,0,0.5
20,16,82,25,0,0.5
23,16,81,26,0,0.7
28,14,75,27,0,0.4
31,13,71,28,0,1.3
24,17,65,30,0,0.4
18,15,61,32,0,2.3
20,13,61,32,0,2.6
23,16,59,32,0,2.2
31,23,62,32,0,2.9
34,24,61,32,0,2.2
40,33,71,30,0,4.2
43,41,72,30,0,3.4
32,30,74,29,1.2,3.2
31,27,83,27,8.6,1.6
39,30,83,27,0,0.8
42,29,84,27,0,0.9
39,29,84,27,0,0.9
37,29,83,27,0,0.6
33,27,84,27,0,0.5
31,26,84,26,0,0.4
32,24,85,26,0,0.6
34,22,85,26,0,0.6
34,23,85,26,0,0.8
32,25,85,26,0,0.5
34,28,85,26,0,0.6
35,25,81,26,0,0.6
35,19,78,28,0,0.4
33,23,73,29,0,0.5
24,23,69,30,0,1
23,15,65,31,0,1.5
24,14,61,33,0,3.4
22,14,58,33,0,4
22,12,61,32,0,3.9
21,12,76,29,0.6,3.5
21,12,77,28,1.6,0.4
17,9,85,26,24,1.3
12,7,87,26,1.4,0.5
11,4,86,26,0,0.8
13,8,86,26,0,0.7
15,7,86,26,0,0.8
13,6,85,26,0,0.7
18,10,86,26,0,0.2
21,12,85,26,0,0.2
20,11,86,26,0,0.2
17,9,85,26,0,0.3
17,9,86,26,0,0.7
21,12,86,25,0,1
22,13,85,25,0,0.7
23,14,85,25,0,0.2
22,13,85,25,0,0.8
27,17,81,26,0,1.1
26,16,76,28,0,0.8
23,13,72,29,0,0.4
24,14,66,31,0,1.2
20,10,61,33,0,3
15,6,61,32,0,2.6
21,11,63,32,0,2.1
20,11,75,28,0,1.2
15,8,80,28,7.6,1
12,5,85,26,3.2,0.1
12,5,84,26,0,0.7
17,9,84,26,0,0.4
17,9,85,26,0,0.5
17,9,85,26,0,0.7
21,12,85,26,0,0.2
26,16,86,26,0,0.8
26,16,86,26,0,0.6
22,13,86,26,0,0.9
26,16,86,26,0,0.5
28,18,85,26,0,0.1
27,17,86,25,0,0.4
29,19,87,25,0,0.6
31,21,86,25,0,0.3
31,20,85,25,0,0.4
31,20,81,26,0,0.2
29,18,75,28,0,0.3
26,16,69,30,0,0.9
21,11,63,32,0,1.8
18,8,57,32,0,2.7
17,12,59,32,0,2.6
27,2,59,32,0,3.8
40,14,61,32,0,2.6
44,22,67,31,0.4,1.3
40,19,73,29,2,0.7
34,22,82,27,10,0.7
28,15,82,27,2.8,1.4
22,5,78,26,0,1.4
22,5,77,26,0,1
23,7,78,26,0,1.1
24,10,82,26,0,0.9
28,11,83,25,0,0.9
31,15,84,25,0,0.2
29,18,86,25,0,0.1
27,13,86,24,0,0.4
28,7,86,24,0,0.9
28,10,85,24,0,0.3
26,12,85,24,0,0.6
28,13,83,24,0,0.4
29,16,77,26,0,0.2
29,15,73,27,0,0.5
27,13,64,30,0,0.6
21,9,57,32,0,1.8
18,4,54,33,0,3.2
22,9,55,33,0,2.3
28,20,56,33,0,2
34,22,60,33,0,3.2
27,16,76,28,15,1.8
16,13,85,25,20,0.8
17,11,86,25,0.2,0.6
17,12,85,26,0,0.3
17,13,84,26,0,0.3
22,17,85,25,0,0.6
24,20,86,25,0,0.8
23,15,86,25,0,0.4
23,8,87,25,0,0.9
31,10,87,25,0,0.2
38,15,86,25,0,0.4
35,14,84,24,0,1
29,10,84,24,0,0.8
29,13,84,24,0,0.5
28,17,85,24,0,0.5
28,14,79,25,0,0.5
32,11,77,26,0,0.5
31,12,72,28,0,0.9
26,16,66,30,0,0.9
21,13,61,31,0,1.7
18,11,58,32,0,1.5
21,16,58,33,0,2.2
22,15,57,33,0,3.3
43,14,58,33,0,3.7
51,18,67,31,0,2.3
38,16,77,28,0,2
38,17,79,28,0,1.5
44,22,79,28,0,1.6
43,28,78,28,0,1.1
43,29,80,27,0,0.8
45,27,81,27,0,1.2
43,23,82,26,0,0.8
39,20,82,26,0,0.5
37,23,84,26,0,0.6
38,18,84,25,0,0.7
35,16,84,25,0,0.7
34,18,84,25,0,0.4
39,18,86,24,0,0.7
39,17,84,24,0,0.2
35,19,82,25,0,0
35,23,79,26,0,0.3
39,22,74,28,0,0.5
37,22,67,29,0,0.4
29,18,62,31,0,1
23,15,56,32,0,1.2
18,14,56,32,0,1.5
29,19,61,32,0,3.6
40,26,60,32,0,2.6
38,27,60,32,0,2.3
33,22,62,32,0,2.5
33,19,63,31,0,2.3
38,22,66,30,0,1.9
42,27,70,30,0,1
48,37,73,29,0,0.5
48,32,73,28,0,0.9
43,30,78,27,0,0.4
45,34,79,27,0,0.5
43,33,80,26,0,0.4
40,27,80,26,0,0.5
40,24,81,25,0,0.4
44,26,82,25,0,0.1
42,22,78,25,0,0.7
38,20,84,24,0,0.2
34,23,80,25,0,0.3
33,20,71,27,0,0.6
34,22,68,28,0,0.6
32,19,62,30,0,1
23,16,59,31,0,1.7
23,15,56,32,0,2.4
22,14,65,31,0,4.3
23,14,68,30,0,2.6
22,14,67,30,3.2,1.9
20,11,76,27,0,0.7
18,7,69,29,0,0.9
21,8,67,29,0,0.4
23,12,69,29,0,0.7
22,16,72,28,0,1.4
21,15,72,27,0,1
22,12,75,27,0,1.2
23,11,77,26,0,0.9
26,10,80,25,0,0.3
24,9,82,25,0,0.7
21,9,82,24,0,0.8
21,11,79,24,0,0.3
23,7,82,24,0,0.5
24,9,82,24,0,0.4
24,12,80,24,0,0.1
28,15,80,24,0,0.6
31,16,74,26,0,0.4
24,13,68,27,0,0.7
22,14,60,30,0,0.9
20,12,57,31,0,1.8
16,11,57,32,0,2.4
23,14,62,32,0.6,3
32,15,68,30,0.2,2.6
35,17,64,31,0.1,3
38,18,61,32,0,2.7
35,19,60,32,0,2.6
29,19,62,31,0,2.3
33,18,64,30,0,2.2
40,20,67,29,0,0.6
38,22,73,28,0,0.6
37,22,76,27,0,0.8
38,22,77,26,0,0.6
32,20,78,26,0,0.1
32,19,77,26,0,0.2
34,16,76,26,0,0.3
29,16,70,26,0,1.4
28,14,75,25,0,0.5
26,12,67,25,0,1.1
23,15,72,25,0,0.9
28,14,75,25,0,1
24,13,67,27,0,0.3
22,15,65,28,0,0.4
26,18,61,29,0,1
26,15,60,31,0,2
24,12,58,31,0,1.8
21,13,55,32,0,1
23,13,57,32,0,1.6
32,14,59,32,0,2.3
38,18,67,30,0,2.4
49,22,67,30,0,1
49,22,69,30,0,2.4
40,18,71,29,0,1.5
40,22,73,29,0,0.8
39,22,76,28,0,0.4
39,24,78,27,0,0.8
38,23,80,26,0,0.4
32,18,80,26,0,0.9
31,20,82,26,0,0.3
33,22,81,26,0,0.8
31,23,74,26,0,0.6
28,18,77,25,0,0.9
26,12,74,25,0,0.8
24,12,74,25,0,0.6
28,14,77,25,0,0.2
26,17,68,27,0,0.8
22,20,63,29,0,1.7
28,20,59,30,0,0.5
27,14,57,32,0,1.7
22,12,56,33,0,2.1
22,15,55,33,0,2
29,17,57,33,0,3.7
39,22,60,33,0,3.2
43,20,63,32,0,2.5
49,17,65,32,0,3.2
40,15,76,27,2.2,1.8
22,11,77,26,0,3.1
18,10,74,26,0,2.1
20,10,74,26,0,1.4
24,9,77,26,0,1
32,12,80,26,0,0.5
27,15,79,25,0,1
24,15,79,25,0,0.3
31,11,80,25,0,0.8
28,14,81,24,0,0.2
30,18,78,24,0,0.5
26,15,81,24,0,0.3
22,11,81,23,0,0.6
26,15,78,24,0,0.5
29,17,74,25,0,0.5
23,13,66,27,0,0.4
21,14,61,29,0,0.5
24,17,57,30,0,1
24,17,55,31,0,1.7
23,11,53,32,0,1.2
20,8,53,32,0,1.9
33,11,57,32,0,2.2
39,22,63,32,0,2.5
35,25,65,31,0,2.7
28,19,67,29,0,1.7
26,20,69,28,0,1.1
29,23,70,28,0,0.8
33,19,73,27,0,0.9
34,15,77,26,0,0.3
31,13,79,26,0,0.8
29,15,80,25,0,0.1
28,19,80,25,0,0.6
28,17,82,24,0,0.6
29,14,81,24,0,0.3
29,15,83,24,0,0.3
28,15,82,24,0,0.4
26,15,82,24,0,0.2
27,14,81,24,0,0.4
31,15,77,25,0,0.3
33,22,68,28,0,0.1
33,19,62,29,0,1.3
31,17,57,31,0,1.8
27,16,57,32,0,1.9
29,14,56,33,0,3
45,27,58,33,0,4.2
55,32,59,33,0,4
49,28,61,33,0,3.8
45,29,64,32,0,3.3
44,28,69,30,0,3.2
38,29,71,29,0,2.6
38,27,72,29,0,1.2
39,28,73,28,0,0.6
43,29,76,27,0,1.1
45,28,78,27,0,0.2
42,31,79,26,0,0.5
43,28,81,26,0,0.2
48,27,81,25,0,0.5
44,29,83,25,0,0.5
39,27,83,25,0,0.1
40,26,82,24,0,0.1
38,24,83,24,0,0.3
35,20,78,25,0,0.3
33,24,72,26,0,0.7
32,25,66,28,0,0.3
34,19,61,30,0,1.1
27,16,52,32,0,1.2
22,17,54,33,0,2.6
28,24,57,33,0,3.6
37,25,59,33,0,3.3
43,28,61,32,0,3.3
45,29,59,33,0,2.2
48,30,62,32,0,3.1
56,35,66,32,0.2,2.9
71,41,73,30,1.4,2.5
71,46,83,28,17,2.2
51,43,85,26,0.2,0.9
38,33,83,26,0,0.9
35,26,84,26,0,0.7
35,27,84,26,0,0.4
37,27,85,26,0,0.7
37,24,86,26,0,0.6
39,27,86,26,0,0.6
46,31,86,26,0,0.8
49,30,86,26,0,0.5
46,29,84,26,0,0.5
45,28,82,26,0,0.7
46,29,77,28,0,1.2
45,34,73,29,0,0.9
40,33,68,30,0,0.5
39,29,69,30,0,0.8
40,30,68,30,0,1.9
35,29,66,31,0,1.7
35,27,65,31,0,1.2
56,35,66,32,0,2.8
73,43,72,30,0,3.8
72,43,75,29,0,2.5
59,39,74,28,0,1.5
49,33,73,28,0,1
46,27,76,28,0,1.2
42,25,75,27,0,0.9
38,27,76,27,0,0.9
34,20,77,26,0,1
33,14,79,26,0,0.9
32,14,78,25,0,0.9
27,15,80,25,0,0.2
31,17,82,25,0,0.8
29,13,81,24,0,0.5
27,14,83,24,0,0.3
31,18,82,24,0,0.7
34,19,82,25,0,0.5
34,18,77,26,0,0.3
34,22,73,28,0,0.6
29,23,65,29,0,1.1
20,20,62,31,0,1.4
22,17,61,32,0,2.4
33,22,63,31,0,3.4
43,27,63,32,0,3
42,24,60,32,0,2.7
39,27,65,32,0,3.6
34,26,71,30,0,3.3
22,16,73,28,0,2.6
20,17,79,27,0.2,1.7
22,14,78,27,0,0.7
27,11,79,27,0,0.5
27,12,80,26,0,0.7
26,13,81,26,0,0.6
26,15,82,26,0,0.6
24,17,82,25,0,1.2
23,20,82,26,0,0.9
21,15,81,26,0,0.3
16,11,83,26,0.2,0.2
20,13,85,25,0,0.8
21,9,85,25,0,0.5
21,8,84,25,0,0.8
26,14,83,25,0,0.8
28,19,78,27,0,0.5
24,18,74,28,0,1
20,15,73,28,0,0.6
16,13,76,28,0.2,0.7
17,11,77,28,0,1
20,11,80,27,0,0.7
19,13,81,28,0,1.2
18,14,79,28,0,1.7
21,15,80,27,0,1.4
21,15,81,27,0,0.7
24,15,84,27,0.2,0.8
31,15,86,26,0,0.9
32,14,85,26,0,0.7
26,14,85,26,0,0.7
26,13,85,25,0,0.8
28,14,85,25,0,0.6
28,14,85,25,0,0.4
29,11,86,25,0,0.7
29,14,87,25,0,0.3
29,15,85,24,0,0.9
24,15,83,25,0,0.8
23,12,81,25,0,0.6
26,11,81,25,0,0.5
27,16,78,26,0,0.7
31,18,74,27,0,1.7
28,15,72,28,0,1.9
21,15,71,28,0,1.9
26,17,72,28,0,2
29,19,72,29,0,1.9
26,18,70,29,0,1.6
23,17,69,29,0,0.7
28,17,69,29,0,0.6
33,15,69,29,0,1.3
35,18,69,29,0,1.2
34,20,71,29,0,0.8
34,23,74,28,0,0.9
34,27,77,27,0,0.9
35,25,77,27,0,0.6
37,22,79,27,0,0.4
34,19,81,26,0,0.3
33,24,82,26,0,0.4
34,25,83,26,0,0.1
28,23,82,25,0,0.8
22,15,83,25,5.4,0.9
22,13,86,25,2.4,1
24,17,87,24,16,1
24,17,87,24,0.4,0.8
17,13,86,25,0.2,0.5
13,7,86,25,0,0.3
13,5,84,25,0.4,1.7
11,3,82,26,0,2.5
16,2,78,27,0,2.9
16,2,75,27,0,3.8
7,2,75,27,0,3.7
9,4,72,27,0,4.4
7,4,72,27,0,4.2
4,1,75,26,0,3.2
9,1,74,27,0,2.7
12,4,74,26,0,2.5
13,7,73,26,0,2
13,5,71,27,0,1.9
10,2,73,26,0.8,1.4
9,1,84,24,13,0.4
6,3,87,24,0.6,0.4
9,3,87,24,0,0.3
10,5,86,24,0,0.2
12,11,86,24,0,0.3
23,14,80,25,0,2.1
29,13,79,25,2.6,2
26,13,80,25,0.2,2.3
24,14,79,25,0,1.8
28,16,83,25,0.8,0.3
24,15,85,25,2.4,0.8
24,10,85,25,0,0.7
29,13,81,26,0,0.8
27,15,78,27,0,0.6
28,20,80,27,0,1
32,18,76,28,0,1.5
32,17,74,28,0,1
32,20,72,28,0,1.1
24,16,66,30,0,1.6
20,17,69,29,0,0.9
27,16,71,28,0,1.3
28,12,72,28,0,0.5
27,13,76,27,0,1
29,17,81,26,0,0.4
34,16,82,25,0,0.1
34,12,82,25,0,0.2
34,11,84,24,0,0.5
34,10,86,24,0,0.2
31,11,86,24,0,0.3
33,9,86,23,0,0.9
35,7,86,23,0,0.6
32,10,85,23,0,0.5
35,15,86,23,0,0.9
40,16,83,24,0,0.3
35,17,77,26,0,0.4
29,18,72,27,0,0.6
27,18,66,29,0,0.1
21,13,60,31,0,1.8
21,10,60,31,0,2.9
26,17,65,31,0,3.7
24,21,63,31,0,2.6
27,25,64,31,0,2.3
31,24,66,31,0,2.6
34,19,73,29,0.4,1.5
34,20,82,27,1.6,0.7
28,24,85,26,17,1.1
20,16,84,25,0.2,0.2
18,14,84,25,0,0.2
20,15,86,25,0,0.8
17,12,86,25,0,0.3
18,9,85,25,0.2,0.6
23,8,86,25,0,0.3
23,11,86,25,0,0.3
23,14,87,25,0,0.5
26,13,87,25,0,0.1
27,15,87,24,0,0.8
32,17,85,25,0,0.2
38,14,83,25,0,0.1
38,16,79,27,0,1.2
33,25,73,28,0,0.6
29,24,67,29,0,1
27,18,63,30,0,2
26,22,64,31,0,2.5
27,20,58,32,0,2.6
29,18,59,32,0,3.8
35,24,61,32,0,3.2
29,23,67,30,0,3.2
26,20,68,29,0,1.8
35,25,69,29,0,1.4
39,26,72,28,0,1.1
38,27,75,27,0,0.9
34,28,77,27,0,0.9
35,29,79,26,0,0.5
37,29,77,26,0,1.1
34,23,77,26,0,0.6
34,18,80,25,0,0.5
32,17,81,25,0,0.2
29,16,82,25,0,0.4
37,18,82,24,0,0.9
42,18,81,24,0,0.9
42,18,74,25,0,1.2
38,23,69,26,0,0.7
35,19,68,28,0,0.4
34,13,64,29,0,1.1
33,18,60,30,0,1.7
32,25,58,31,0,2
32,25,56,32,0,2.2
34,27,55,33,0,3.1
44,37,58,32,0,3.9
49,38,63,31,0,3
42,31,63,30,0,1.6
42,32,64,30,0,2.6
45,30,66,29,0,2.5
46,28,69,29,0,1.2
49,32,73,28,0,1
51,38,75,28,0,1
53,37,77,27,0,1.2
57,38,79,27,0,1.5
59,43,81,26,0.8,1.4
54,41,81,25,0,1.1
43,27,79,25,0,1
34,18,80,25,0,0.5
39,23,81,24,0,0.9
40,20,81,24,0,0.5
40,20,81,24,0,0.5
35,28,78,25,0,0.7
31,27,70,27,0,0.6
34,24,64,29,0,0.9
37,26,58,31,0,1.8
33,28,60,31,0,3.6
39,30,59,31,0,3.7
46,35,56,32,0,3.2
51,40,60,32,0,4.1
56,45,66,30,0,3.3
55,47,69,30,0,2.2
56,45,69,29,0,2.9
49,38,71,28,0,1.2
43,32,75,27,0,1.4
44,33,74,27,0,1.2
44,37,78,26,0,0.9
49,41,79,26,0,0.8
53,41,80,25,0,0.9
53,40,81,25,0,0.8
49,37,82,25,0,0.8
49,38,82,25,0,0.4
50,37,82,25,0,0.6
53,35,81,25,0,0.3
53,38,82,25,0,0.2
50,35,82,25,0,0.3
55,39,79,26,0,0.5
61,48,75,27,0,0.9
60,48,69,29,0,0.8
50,37,63,30,0,1.6
43,31,59,31,0,2.3
43,33,58,32,0,3.3
51,41,57,33,0,3.8
51,37,58,32,0,3.8
50,32,58,32,0,3.9
50,37,60,31,0,3.2
50,39,63,31,0,3.2
46,35,66,30,0,2.3
48,35,68,29,0,1.2
51,40,70,28,0,0.9
51,34,72,28,0,0.7
49,33,74,27,0,0.6
46,32,77,27,0,1
45,32,77,27,0,0.2
45,34,78,26,0,0.8
48,32,80,26,0,0.7
51,34,81,26,0,0.5
51,34,80,26,0,0.3
49,34,80,25,0,0.2
51,38,81,25,0,0.8
60,43,79,26,0,0.5
64,45,74,27,0,0.1
61,46,64,29,0,1.1
55,41,55,31,0,1.3
49,33,55,32,0,2.9
54,44,56,33,0,4.5
61,54,56,33,0,4.2
70,62,60,32,0,4.3
71,63,63,31,0,4.8
64,51,65,31,0,3.4
61,50,64,30,0,2.3
61,49,67,30,0,0.9
67,47,70,29,0,1.3
71,53,71,28,0,1.1
68,56,73,28,0,0.8
67,54,76,27,0,1.1
65,49,78,27,0,1.2
64,45,78,26,0,0.7
62,47,80,26,0,0.7
57,51,80,26,0,0.5
57,49,80,26,0,0.6
64,47,81,26,0,0.5
68,49,81,26,0,0.8
67,51,81,26,0,0.6
67,54,80,26,0,1.3
70,56,74,27,0,0.8
70,56,68,29,0,0.3
70,51,64,30,0,0.8
62,49,62,31,0,1.9
57,50,59,32,0,3.1
59,51,57,33,0,3.3
70,61,59,33,0,4
82,65,62,32,0,4.3
73,58,62,31,0,3.2
65,47,66,30,0,2.2
66,48,71,29,0,1.2
67,56,74,28,0,1.5
66,54,78,27,0.4,1.9
64,53,81,27,0.2,1.4
64,53,82,27,0,1.1
66,55,81,27,3.8,0.2
62,53,85,25,5.8,0.9
46,43,86,25,2.6,1.7
37,34,84,25,0,0.5
39,32,85,25,0,0.1
39,28,85,25,0,0.2
37,28,84,25,0,0.1
37,32,84,26,0,0.7
40,34,82,26,0,0.3
40,30,75,27,0,1
35,28,70,29,0,0.6
38,31,68,29,0,0.7
35,29,64,31,0,1.6
34,26,65,31,0,3.6
40,31,67,30,0,4.4
45,37,82,26,18,0.7
27,19,85,25,12,0.8
5,7,86,25,25,0.4
7,9,87,24,3.4,1
9,9,85,24,1.4,0.6
10,8,84,24,0.4,0.5
12,11,85,24,0.8,0.8
11,8,85,24,0,0.9
11,0,85,24,0,0.4
12,2,86,24,0,0.4
12,3,86,24,0,0.7
15,4,86,24,0,0.4
18,5,87,24,0.2,0.4
18,7,87,24,0,0.3
16,3,86,24,0,0.2
16,1,86,24,0,0.8
21,2,85,24,0,0.4
23,7,84,24,0,0.5
20,12,81,25,0,0.4
22,12,80,26,0,0.8
22,11,76,26,0,0.5
15,9,74,27,0,0.3
11,5,68,29,0,1.1
12,0,66,30,0,2.2
11,1,66,30,0,2.4
12,8,63,30,0,2.1
15,8,62,30,0,2.9
15,7,66,29,0,1.4
15,9,67,28,0,1.3
18,11,70,27,0,0.4
20,12,71,27,0,1.3
22,9,73,26,0,0.7
23,5,76,26,0,0.2
23,7,78,25,0,0.2
23,5,80,25,0,0.7
23,4,81,24,0,0.4
22,4,79,24,0,0.2
22,4,83,24,0,0.4
22,1,82,24,0,0.1
26,0,84,23,0,0.2
27,5,81,24,0,0.5
24,13,74,25,0,0.2
27,12,70,27,0,0.5
24,9,61,29,0,0.5
17,7,54,31,0,1.6
15,10,47,32,0,3.3
13,13,47,33,0,2.8
15,9,44,33,0,3.3
13,4,42,33,0,3.3
15,5,45,32,0,3.3
20,8,47,32,0,2.2
24,9,51,31,0,2.4
31,13,56,30,0,0.6
35,18,61,29,0,0.4
35,18,65,27,0,1.2
31,15,69,27,0,0.5
29,14,71,26,0,0.2
32,13,74,25,0,0.5
33,12,77,24,0,0.8
26,12,77,24,0,0.3
23,12,78,24,0,0.3
27,10,79,24,0,0.7
24,10,79,24,0,0.2
21,11,78,24,0,0.6
27,13,77,24,0,0.2
28,13,77,24,0,0.5
28,17,72,26,0,0.4
29,20,66,27,0,0.8
24,15,63,28,0,1.1
20,11,57,30,0,1.2
17,12,56,31,0,2.7
16,14,60,30,0,2.2
23,16,66,29,0,3.5
32,18,79,26,0.8,2.9
27,16,82,25,0,1.1
17,13,78,25,0,0.6
12,11,76,26,0,0.6
15,12,79,25,0,0.3
16,11,81,25,0,1.1
18,11,82,24,0,1.2
20,12,80,24,0,0.3
20,10,82,24,0,0.7
20,10,82,24,0,0
21,5,84,24,0,0.1
20,1,83,24,0,0.5
21,2,84,24,0,0.2
20,11,82,24,0,0.5
18,14,83,24,0,0.6
23,12,84,24,0,0.4
24,11,81,25,0,0.7
22,8,75,26,0,0.2
22,11,65,28,0,0.5
17,7,56,31,0,1.2
15,5,54,32,0,1.3
16,7,55,32,0,3.3
22,13,56,32,0,3
32,16,60,30,0.2,2.4
27,10,72,26,0.4,4.7
16,1,70,26,0,3.8
17,3,72,26,0,0.6
18,9,76,25,0,1.4
20,14,76,25,0,0.1
22,11,74,25,0,1.1
24,9,79,25,0,0.4
27,13,82,24,0,0.5
26,13,83,24,0,0.5
23,8,84,23,0,0.5
22,4,84,23,0,0.4
26,11,85,22,0,0.6
26,11,85,22,0,0.2
20,8,84,22,0,0.7
18,9,86,22,0,0.2
26,16,84,22,0,0.3
28,20,78,24,0,0.8
27,16,70,26,0,0.5
21,13,58,28,0,0.2
18,13,51,30,0,1.3
18,12,47,32,0,2.1
17,11,43,32,0,3.6
22,13,44,32,0,3.6
28,24,47,32,0,3.1
33,26,50,32,0,2.8
34,17,57,30,0,2.5
29,19,61,29,0,0.7
32,23,61,29,0,0.6
38,20,67,28,0,1.2
35,20,68,27,0,0.8
32,18,70,27,0,0.5
32,17,72,26,0,1
32,17,70,25,0,1.3
31,19,75,24,0,0.2
29,17,75,24,0,0.6
31,20,74,24,0,0.2
29,18,73,23,0,0.4
24,14,70,23,0,0.7
21,15,76,23,0,0.8
22,13,73,23,0,0.7
26,14,69,24,0,0.8
28,19,64,26,0,0.5
28,20,57,28,0,0.5
23,14,47,31,0,0.7
15,13,45,32,0,0.6
16,14,45,33,0,2.3
20,13,47,33,0,3.5
23,13,50,33,0,3.2
27,14,57,32,0,3.8
29,15,67,29,0,2.5
22,13,66,28,0,0.9
20,9,73,26,0,1.2
24,13,73,26,0,0.4
24,16,77,26,0,0.5
23,14,79,25,0,0.7
26,14,80,25,0,0.2
27,15,81,25,0,0.6
29,18,82,24,0,0.4
26,17,83,24,0,0.3
23,15,83,24,0,0.5
23,17,83,24,0,0.2
22,14,81,23,0,0.2
24,11,81,23,0,0.8
24,12,78,24,0,0.3
24,12,74,25,0,0.1
26,10,68,27,0,0.4
18,11,58,29,0,0.9
17,13,55,31,0,1.3
20,11,55,32,0,2.1
18,8,51,32,0,3.4
20,11,52,33,0,3.4
24,13,53,33,0,3.7
33,16,61,32,0,3.5
28,15,76,26,3.4,2.9
18,11,78,24,0.2,2
22,11,77,25,0.2,0.8
26,12,80,25,0,0.5
20,10,80,24,0,0.2
20,9,79,24,0,0.8
22,12,82,24,0,0.4
23,11,82,23,0,0.3
26,9,83,23,0,0.7
